data_ini_se,chuva_semana_mm,chuva_dias_com_chuva,chuva_max_diaria_mm,cod_ibge
2016-04-03,0.28,0,0.27,5200308
2016-04-10,0.38,0,0.38,5200308
2016-04-17,8.21,2,5.02,5200308
2016-04-24,10.09,3,5.29,5200308
2016-05-01,0.04,0,0.04,5200308
2016-05-08,5.82,2,4.7,5200308
2016-05-15,8.86,2,6.22,5200308
2016-05-22,0.01,0,0.01,5200308
2016-05-29,0.0,0,0.0,5200308
2016-06-05,0.0,0,0.0,5200308
2016-06-12,0.0,0,0.0,5200308
2016-06-19,0.0,0,0.0,5200308
2016-06-26,0.0,0,0.0,5200308
2016-07-03,0.0,0,0.0,5200308
2016-07-10,0.0,0,0.0,5200308
2016-07-17,0.0,0,0.0,5200308
2016-07-24,0.0,0,0.0,5200308
2016-07-31,0.0,0,0.0,5200308
2016-08-07,0.03,0,0.03,5200308
2016-08-14,17.28,2,9.9,5200308
2016-08-21,1.44,0,0.64,5200308
2016-08-28,3.71,2,1.48,5200308
2016-09-04,0.0,0,0.0,5200308
2016-09-11,1.26,1,1.06,5200308
2016-09-18,26.52,5,9.72,5200308
2016-09-25,7.08,4,2.21,5200308
2016-10-02,66.85,5,28.27,5200308
2016-10-09,5.19,1,2.61,5200308
2016-10-16,42.09,5,18.33,5200308
2016-10-23,17.59,4,8.61,5200308
2016-10-30,65.17,5,21.72,5200308
2016-11-06,39.07,5,19.54,5200308
2016-11-13,52.8,7,15.28,5200308
2016-11-20,77.53,7,21.81,5200308
2016-11-27,32.65,7,9.59,5200308
2016-12-04,62.13,6,13.61,5200308
2016-12-11,44.96,6,16.71,5200308
2016-12-18,9.55,3,5.84,5200308
2016-12-25,28.3,5,11.1,5200308
2017-01-01,22.94,3,10.86,5200308
2017-01-08,30.98,5,14.0,5200308
2017-01-15,52.15,7,14.24,5200308
2017-01-22,56.42,7,15.62,5200308
2017-01-29,24.67,6,9.99,5200308
2017-02-05,88.13,7,32.35,5200308
2017-02-12,33.67,5,16.91,5200308
2017-02-19,17.95,4,6.61,5200308
2017-02-26,45.25,7,19.26,5200308
2017-03-05,9.14,3,2.94,5200308
2017-03-12,39.85,6,16.18,5200308
2017-03-19,50.58,7,15.53,5200308
2017-03-26,47.88,7,16.74,5200308
2017-04-02,47.39,6,11.58,5200308
2017-04-09,3.03,2,1.8,5200308
2017-04-16,31.050000000000004,4,21.03,5200308
2017-04-23,30.67,5,14.98,5200308
2017-04-30,0.74,0,0.74,5200308
2017-05-07,5.510000000000001,2,3.24,5200308
2017-05-14,20.04,5,5.28,5200308
2017-05-21,12.69,1,12.15,5200308
2017-05-28,0.46,0,0.28,5200308
2017-06-04,0.0,0,0.0,5200308
2017-06-11,0.0,0,0.0,5200308
2017-06-18,0.1699999999999999,0,0.12,5200308
2017-06-25,0.17,0,0.17,5200308
2017-07-02,0.0,0,0.0,5200308
2017-07-09,1.89,1,1.89,5200308
2017-07-16,0.0,0,0.0,5200308
2017-07-23,0.06,0,0.06,5200308
2017-07-30,2.04,1,1.62,5200308
2017-08-06,0.21,0,0.16,5200308
2017-08-13,0.0,0,0.0,5200308
2017-08-20,0.75,0,0.4,5200308
2017-08-27,0.06,0,0.06,5200308
2017-09-03,0.03,0,0.03,5200308
2017-09-10,0.0,0,0.0,5200308
2017-09-17,0.18,0,0.18,5200308
2017-09-24,12.94,2,7.25,5200308
2017-10-01,35.89,2,17.94,5200308
2017-10-08,0.0,0,0.0,5200308
2017-10-15,0.0,0,0.0,5200308
2017-10-22,2.52,1,1.32,5200308
2017-10-29,55.87,6,20.6,5200308
2017-11-05,68.32,6,21.69,5200308
2017-11-12,31.36,5,14.06,5200308
2017-11-19,27.49,4,12.51,5200308
2017-11-26,61.260000000000005,6,21.19,5200308
2017-12-03,38.85,7,11.01,5200308
2017-12-10,167.77,7,45.77,5200308
2017-12-17,36.39,6,14.4,5200308
2017-12-24,19.130000000000003,6,8.05,5200308
2017-12-31,45.29,7,17.1,5200308
2018-01-07,30.520000000000003,5,10.07,5200308
2018-01-14,9.24,3,5.74,5200308
2018-01-21,32.099999999999994,4,17.22,5200308
2018-01-28,97.37,7,52.34,5200308
2018-02-04,54.32,5,30.79,5200308
2018-02-11,0.48,0,0.45,5200308
2018-02-18,88.78999999999999,7,24.9,5200308
2018-02-25,59.27,4,38.54,5200308
2018-03-04,49.05,5,20.14,5200308
2018-03-11,27.85,6,9.31,5200308
2018-03-18,48.34,7,10.47,5200308
2018-03-25,20.67,3,10.46,5200308
2018-04-01,52.64,7,15.96,5200308
2018-04-08,34.89,6,15.17,5200308
2018-04-15,21.72,3,14.39,5200308
2018-04-22,4.38,2,2.76,5200308
2018-04-29,0.33,0,0.26,5200308
2018-05-06,0.12,0,0.11,5200308
2018-05-13,20.5,1,20.2,5200308
2018-05-20,4.44,1,4.4,5200308
2018-05-27,0.0,0,0.0,5200308
2018-06-03,0.03,0,0.03,5200308
2018-06-10,0.0,0,0.0,5200308
2018-06-17,0.0,0,0.0,5200308
2018-06-24,0.0,0,0.0,5200308
2018-07-01,0.0,0,0.0,5200308
2018-07-08,0.0,0,0.0,5200308
2018-07-15,0.0,0,0.0,5200308
2018-07-22,0.0,0,0.0,5200308
2018-07-29,0.0,0,0.0,5200308
2018-08-05,3.46,1,3.1,5200308
2018-08-12,9.07,3,4.16,5200308
2018-08-19,1.22,0,0.95,5200308
2018-08-26,0.06,0,0.06,5200308
2018-09-02,0.0,0,0.0,5200308
2018-09-09,1.92,1,1.4,5200308
2018-09-16,29.99,4,16.64,5200308
2018-09-23,3.8,2,1.75,5200308
2018-09-30,21.090000000000003,6,9.31,5200308
2018-10-07,19.87,4,7.82,5200308
2018-10-14,75.86,7,29.02,5200308
2018-10-21,63.04,5,22.74,5200308
2018-10-28,24.06,4,16.45,5200308
2018-11-04,66.87,7,20.81,5200308
2018-11-11,56.69,7,18.27,5200308
2018-11-18,56.0,6,17.71,5200308
2018-11-25,34.06,5,18.92,5200308
2018-12-02,73.0,7,27.58,5200308
2018-12-09,32.57,7,8.67,5200308
2018-12-16,10.85,2,5.97,5200308
2018-12-23,50.87,6,19.03,5200308
2018-12-30,31.33,5,9.66,5200308
2019-01-06,21.74,3,14.84,5200308
2019-01-13,22.67,6,8.69,5200308
2019-01-20,25.33,5,15.14,5200308
2019-01-27,5.37,1,3.82,5200308
2019-02-03,85.93,7,26.76,5200308
2019-02-10,39.99,5,19.76,5200308
2019-02-17,42.06,7,10.69,5200308
2019-02-24,63.57,6,19.24,5200308
2019-03-03,73.00999999999999,6,20.33,5200308
2019-03-10,59.89,7,28.5,5200308
2019-03-17,26.47,6,8.94,5200308
2019-03-24,37.99,4,14.91,5200308
2019-03-31,15.71,3,5.45,5200308
2019-04-07,59.23,7,11.61,5200308
2019-04-14,16.89,5,9.05,5200308
2019-04-21,31.77,4,10.26,5200308
2019-04-28,19.92,4,13.0,5200308
2019-05-05,2.5,1,1.04,5200308
2019-05-12,12.77,2,7.67,5200308
2019-05-19,0.02,0,0.01,5200308
2019-05-26,0.0,0,0.0,5200308
2019-06-02,0.93,0,0.88,5200308
2019-06-09,0.0,0,0.0,5200308
2019-06-16,0.0,0,0.0,5200308
2019-06-23,0.0,0,0.0,5200308
2019-06-30,0.8799999999999999,0,0.82,5200308
2019-07-07,0.0,0,0.0,5200308
2019-07-14,0.0,0,0.0,5200308
2019-07-21,0.0,0,0.0,5200308
2019-07-28,0.0,0,0.0,5200308
2019-08-04,0.06,0,0.06,5200308
2019-08-11,0.11,0,0.06,5200308
2019-08-18,0.08,0,0.08,5200308
2019-08-25,0.0,0,0.0,5200308
2019-09-01,1.07,0,0.74,5200308
2019-09-08,0.0,0,0.0,5200308
2019-09-15,0.0,0,0.0,5200308
2019-09-22,6.48,2,4.25,5200308
2019-09-29,2.49,0,0.59,5200308
2019-10-06,29.79,4,15.76,5200308
2019-10-13,0.04,0,0.02,5200308
2019-10-20,43.24,5,21.47,5200308
2019-10-27,22.56,6,10.88,5200308
2019-11-03,16.28,5,6.51,5200308
2019-11-10,14.4,4,7.81,5200308
2019-11-17,38.5,6,11.02,5200308
2019-11-24,35.07,7,10.8,5200308
2019-12-01,62.55,7,17.36,5200308
2019-12-08,57.6,7,17.76,5200308
2019-12-15,15.4,4,7.45,5200308
2019-12-22,28.35,6,9.95,5200308
2019-12-29,38.83,5,16.57,5200308
2020-01-05,96.97,7,53.96,5200308
2020-01-12,21.02,6,7.49,5200308
2020-01-19,98.28,7,28.11,5200308
2020-01-26,43.27,7,12.07,5200308
2020-02-02,138.23,7,31.49,5200308
2020-02-09,44.34,6,12.56,5200308
2020-02-16,64.62,7,16.9,5200308
2020-02-23,74.1,7,13.77,5200308
2020-03-01,65.62,7,17.4,5200308
2020-03-08,33.06,5,10.08,5200308
2020-03-15,34.78,4,14.8,5200308
2020-03-22,84.93,7,20.93,5200308
2020-03-29,3.03,1,1.75,5200308
2020-04-05,26.65,4,11.27,5200308
2020-04-12,50.86,7,18.06,5200308
2020-04-19,85.83,6,25.66,5200308
2020-04-26,0.19,0,0.05,5200308
2020-05-03,2.34,1,1.69,5200308
2020-05-10,4.0,2,1.86,5200308
2020-05-17,0.98,0,0.82,5200308
2020-05-24,0.45,0,0.31,5200308
2020-05-31,0.35,0,0.1,5200308
2020-06-07,0.31,0,0.11,5200308
2020-06-14,0.15,0,0.07,5200308
2020-06-21,0.34,0,0.13,5200308
2020-06-28,0.09,0,0.07,5200308
2020-07-05,0.11,0,0.11,5200308
2020-07-12,0.08,0,0.04,5200308
2020-07-19,0.57,0,0.24,5200308
2020-07-26,0.35,0,0.11,5200308
2020-08-02,0.37,0,0.13,5200308
2020-08-09,0.0,0,0.0,5200308
2020-08-16,0.03,0,0.01,5200308
2020-08-23,0.0,0,0.0,5200308
2020-08-30,0.02,0,0.02,5200308
2020-09-06,0.6799999999999999,0,0.47,5200308
2020-09-13,0.0,0,0.0,5200308
2020-09-20,7.6,2,5.06,5200308
2020-09-27,0.49,0,0.49,5200308
2020-10-04,15.02,1,15.02,5200308
2020-10-11,95.04,5,76.3,5200308
2020-10-18,64.65,7,28.26,5200308
2020-10-25,30.19,6,11.04,5200308
2020-11-01,14.31,3,8.62,5200308
2020-11-08,30.05,5,8.76,5200308
2020-11-15,55.92,6,15.16,5200308
2020-11-22,6.5,3,2.89,5200308
2020-11-29,7.33,1,6.83,5200308
2020-12-06,41.74,6,15.16,5200308
2020-12-13,8.92,2,6.2,5200308
2020-12-20,56.83,7,18.77,5200308
2020-12-27,18.29,3,7.17,5200308
2021-01-03,38.74,6,21.2,5200308
2021-01-10,55.46,7,21.79,5200308
2021-01-17,15.56,4,6.66,5200308
2021-01-24,26.32,4,12.66,5200308
2021-01-31,40.11,7,8.27,5200308
2021-02-07,75.67,5,26.66,5200308
2021-02-14,63.01,7,14.27,5200308
2021-02-21,92.9,7,30.42,5200308
2021-02-28,28.94,3,14.37,5200308
2021-03-07,35.63,7,16.09,5200308
2021-03-14,65.55,7,15.89,5200308
2021-03-21,3.08,1,3.02,5200308
2021-03-28,11.06,5,4.75,5200308
2021-04-04,41.54,6,13.11,5200308
2021-04-11,7.169999999999999,2,3.86,5200308
2021-04-18,6.48,2,3.37,5200308
2021-04-25,3.24,1,1.3,5200308
2021-05-02,0.12,0,0.05,5200308
2021-05-09,0.06,0,0.04,5200308
2021-05-16,0.07,0,0.03,5200308
2021-05-23,0.04,0,0.04,5200308
2021-05-30,0.04,0,0.02,5200308
2021-06-06,0.18,0,0.08,5200308
2021-06-13,14.140000000000002,1,13.3,5200308
2021-06-20,0.56,0,0.45,5200308
2021-06-27,0.01,0,0.01,5200308
2021-07-04,0.02,0,0.01,5200308
2021-07-11,0.03,0,0.03,5200308
2021-07-18,0.1,0,0.04,5200308
2021-07-25,0.45,0,0.27,5200308
2021-08-01,0.87,0,0.23,5200308
2021-08-08,1.76,1,1.48,5200308
2021-08-15,0.0,0,0.0,5200308
2021-08-22,0.01,0,0.01,5200308
2021-08-29,1.47,1,1.19,5200308
2021-09-05,0.0,0,0.0,5200308
2021-09-12,0.11,0,0.11,5200308
2021-09-19,22.03,2,16.51,5200308
2021-09-26,15.53,5,5.45,5200308
2021-10-03,8.37,3,4.56,5200308
2021-10-10,29.06,5,17.57,5200308
2021-10-17,49.51,6,18.82,5200308
2021-10-24,35.09,5,11.08,5200308
2021-10-31,46.57,7,17.14,5200308
2021-11-07,108.6,7,25.78,5200308
2021-11-14,120.6,7,37.14,5200308
2021-11-21,25.36,4,17.26,5200308
2021-11-28,74.16,7,23.21,5200308
2021-12-05,31.75,6,11.4,5200308
2021-12-12,45.47,7,11.08,5200308
2021-12-19,82.15,6,23.19,5200308
2021-12-26,89.3,5,38.29,5200308
2022-01-02,80.21000000000001,7,31.49,5200308
2022-01-09,99.33,5,38.18,5200308
2022-01-16,16.12,5,5.2,5200308
2022-01-23,28.79,5,9.54,5200308
2022-01-30,20.97,6,5.06,5200308
2022-02-06,140.89,7,34.7,5200308
2022-02-13,92.05,7,28.38,5200308
2022-02-20,30.76,7,12.81,5200308
2022-02-27,18.97,4,7.18,5200308
2022-03-06,16.84,4,6.82,5200308
2022-03-13,36.53,6,17.74,5200308
2022-03-20,25.22,3,10.8,5200308
2022-03-27,12.61,3,7.66,5200308
2022-04-03,8.64,1,7.53,5200308
2022-04-10,9.47,4,3.59,5200308
2022-04-17,2.76,1,1.4,5200308
2022-04-24,0.08,0,0.05,5200308
2022-05-01,1.46,0,0.93,5200308
2022-05-08,1.42,0,0.97,5200308
2022-05-15,2.33,1,1.31,5200308
2022-05-22,0.28,0,0.23,5200308
2022-05-29,0.03,0,0.03,5200308
2022-06-05,0.12,0,0.08,5200308
2022-06-12,0.29,0,0.21,5200308
2022-06-19,0.03,0,0.03,5200308
2022-06-26,0.05,0,0.03,5200308
2022-07-03,0.04,0,0.03,5200308
2022-07-10,0.04,0,0.03,5200308
2022-07-17,0.0,0,0.0,5200308
2022-07-24,0.0,0,0.0,5200308
2022-07-31,0.0,0,0.0,5200308
2022-08-07,0.01,0,0.01,5200308
2022-08-14,0.04,0,0.03,5200308
2022-08-21,0.0,0,0.0,5200308
2022-08-28,0.0,0,0.0,5200308
2022-09-04,0.0,0,0.0,5200308
2022-09-11,1.9,1,1.41,5200308
2022-09-18,26.74,6,7.39,5200308
2022-09-25,25.47,4,15.64,5200308
2022-10-02,13.16,5,3.35,5200308
2022-10-09,7.449999999999999,1,7.1,5200308
2022-10-16,15.82,1,14.45,5200308
2022-10-23,41.18,5,19.66,5200308
2022-10-30,25.0,3,11.52,5200308
2022-11-06,41.29,5,14.75,5200308
2022-11-13,60.3,5,17.98,5200308
2022-11-20,52.93,7,19.79,5200308
2022-11-27,74.6,6,20.71,5200308
2022-12-04,72.99,7,18.52,5200308
2022-12-11,93.86,7,39.43,5200308
2022-12-18,48.33,7,11.69,5200308
2022-12-25,72.89,7,27.88,5200308
2023-01-01,69.0,7,17.9,5200308
2023-01-08,27.08,7,9.26,5200308
2023-01-15,31.64,6,9.29,5200308
2023-01-22,55.49,7,15.85,5200308
2023-01-29,36.75,6,9.63,5200308
2023-02-05,32.89,7,10.63,5200308
2023-02-12,21.94,4,11.9,5200308
2023-02-19,46.15,6,11.59,5200308
2023-02-26,29.74,5,12.09,5200308
2023-03-05,48.53,4,25.33,5200308
2023-03-12,63.58,7,21.71,5200308
2023-03-19,48.14,5,16.28,5200308
2023-03-26,3.18,1,2.08,5200308
2023-04-02,26.86,4,7.77,5200308
2023-04-09,35.84,6,14.66,5200308
2023-04-16,7.14,3,3.07,5200308
2023-04-23,3.14,1,1.06,5200308
2023-04-30,1.31,0,0.51,5200308
2023-05-07,1.33,0,0.6,5200308
2023-05-14,0.8600000000000001,0,0.19,5200308
2023-05-21,0.67,0,0.21,5200308
2023-05-28,0.2,0,0.1,5200308
2023-06-04,0.37,0,0.2,5200308
2023-06-11,4.99,1,2.64,5200308
2023-06-18,0.19,0,0.05,5200308
2023-06-25,0.27,0,0.08,5200308
2023-07-02,0.48,0,0.33,5200308
2023-07-09,0.05,0,0.05,5200308
2023-07-16,0.0,0,0.0,5200308
2023-07-23,0.0,0,0.0,5200308
2023-07-30,0.01,0,0.01,5200308
2023-08-06,0.01,0,0.01,5200308
2023-08-13,0.0,0,0.0,5200308
2023-08-20,3.03,2,1.29,5200308
2023-08-27,21.04,5,5.85,5200308
2023-09-03,5.24,2,2.36,5200308
2023-09-10,0.99,0,0.94,5200308
2023-09-17,2.57,1,2.54,5200308
2023-09-24,11.11,2,6.87,5200308
2023-10-01,32.8,5,15.06,5200308
2023-10-08,12.99,3,5.25,5200308
2023-10-15,6.6,2,4.51,5200308
2023-10-22,16.54,4,7.34,5200308
2023-10-29,30.74,4,10.23,5200308
2023-11-05,4.33,2,1.94,5200308
2023-11-12,5.94,3,2.12,5200308
2023-11-19,48.43,6,14.34,5200308
2023-11-26,35.15,5,16.08,5200308
2023-12-03,16.38,4,6.71,5200308
2023-12-10,16.29,3,7.61,5200308
2023-12-17,55.32,6,22.36,5200308
2023-12-24,13.41,3,6.32,5200308
2023-12-31,73.64,7,19.22,5200308
2024-01-07,28.74,6,15.94,5200308
2024-01-14,48.8,5,18.45,5200308
2024-01-21,31.75,6,9.08,5200308
2024-01-28,33.26,5,8.91,5200308
2024-02-04,51.33,7,12.34,5200308
2024-02-11,12.93,4,5.05,5200308
2024-02-18,52.75,5,25.35,5200308
2024-02-25,9.29,3,4.23,5200308
2024-03-03,29.66,7,10.18,5200308
2024-03-10,27.58,6,12.39,5200308
2024-03-17,33.58,7,10.15,5200308
2024-03-24,49.86,5,12.54,5200308
2024-03-31,32.89,7,11.31,5200308
2024-04-07,23.67,6,6.66,5200308
2024-04-14,3.88,1,2.77,5200308
2024-04-21,0.74,0,0.27,5200308
2024-04-28,0.2,0,0.1,5200308
2024-05-05,0.14,0,0.04,5200308
2024-05-12,0.35,0,0.21,5200308
2024-05-19,0.18,0,0.06,5200308
2024-05-26,0.06,0,0.04,5200308
2024-06-02,0.11,0,0.04,5200308
2024-06-09,0.12,0,0.04,5200308
2024-06-16,0.51,0,0.24,5200308
2024-06-23,0.07,0,0.04,5200308
2024-06-30,0.04,0,0.04,5200308
2024-07-07,0.03,0,0.03,5200308
2024-07-14,0.06,0,0.03,5200308
2024-07-21,0.01,0,0.01,5200308
2024-07-28,0.0,0,0.0,5200308
2024-08-04,0.0,0,0.0,5200308
2024-08-11,0.0,0,0.0,5200308
2024-08-18,0.08,0,0.03,5200308
2024-08-25,0.0,0,0.0,5200308
2024-09-01,0.0,0,0.0,5200308
2024-09-08,0.1,0,0.07,5200308
2024-09-15,0.01,0,0.01,5200308
2024-09-22,5.76,1,5.76,5200308
2024-09-29,4.16,1,4.15,5200308
2024-10-06,9.95,2,3.89,5200308
2024-10-13,71.42,5,44.36,5200308
2024-10-20,81.37,7,28.05,5200308
2024-10-27,96.84,6,38.3,5200308
2024-11-03,72.06,6,33.03,5200308
2024-11-10,88.58,7,19.51,5200308
2024-11-17,76.53,7,17.63,5200308
2024-11-24,25.52,7,6.04,5200308
2024-12-01,14.53,5,6.82,5200308
2024-12-08,13.84,4,6.06,5200308
2024-12-15,25.73,7,5.76,5200308
2024-12-22,41.92,6,16.38,5200308
2024-12-29,19.64,6,6.12,5200308
2025-01-05,30.95,7,11.16,5200308
2025-01-12,65.15,6,28.4,5200308
2025-01-19,9.49,2,3.8,5200308
2025-01-26,35.91,6,13.11,5200308
2025-02-02,10.71,4,3.51,5200308
2025-02-09,30.3,6,8.94,5200308
2025-02-16,12.73,3,5.48,5200308
2025-02-23,63.06,7,29.68,5200308
2025-03-02,1.97,1,1.85,5200308
2025-03-09,19.55,4,8.16,5200308
2025-03-16,26.42,6,5.94,5200308
2025-03-23,76.67,6,46.86,5200308
2025-03-30,9.49,3,4.8,5200308
2025-04-06,9.88,3,3.51,5200308
2025-04-13,14.62,5,6.53,5200308
2025-04-20,8.92,4,3.0,5200308
2025-04-27,3.47,2,2.27,5200308
2025-05-04,4.53,2,3.3,5200308
2025-05-11,1.3,1,1.08,5200308
2025-05-18,0.32,0,0.1,5200308
2025-05-25,0.1,0,0.05,5200308
2025-06-01,0.67,0,0.4,5200308
2025-06-08,6.4,3,2.88,5200308
2025-06-15,0.42,0,0.23,5200308
2025-06-22,0.15,0,0.09,5200308
2025-06-29,0.0,0,0.0,5200308
2025-07-06,0.0,0,0.0,5200308
2025-07-13,0.0,0,0.0,5200308
2025-07-20,0.2,0,0.2,5200308
2025-07-27,0.03,0,0.03,5200308
2025-08-03,0.19,0,0.1,5200308
2025-08-10,0.0,0,0.0,5200308
2025-08-17,0.0,0,0.0,5200308
2025-08-24,0.13,0,0.09,5200308
2025-08-31,0.0,0,0.0,5200308
2025-09-07,0.0,0,0.0,5200308
2025-09-14,5.76,1,4.78,5200308
2025-09-21,11.260000000000002,3,4.23,5200308
2025-09-28,0.02,0,0.02,5200308
2025-10-05,0.62,0,0.53,5200308
2025-10-12,39.07,3,30.16,5200308
2025-10-19,2.79,2,1.28,5200308
2025-10-26,5.79,3,2.17,5200308
2025-11-02,38.0,5,22.97,5200308
2025-11-09,20.99,3,9.24,5200308
2025-11-16,7.889999999999999,2,4.06,5200308
2025-11-23,29.43,5,8.14,5200308
2025-11-30,102.36,6,26.09,5200308
2025-12-07,52.74,7,17.82,5200308
2025-12-14,21.51,7,6.85,5200308
2025-12-21,3.66,2,1.41,5200308
2025-12-28,20.020000000000003,4,11.14,5200308
2026-01-04,31.18,5,11.52,5200308
2026-01-11,19.75,5,8.94,5200308
2026-01-18,59.23,7,11.36,5200308
2026-01-25,80.32,6,17.86,5200308
2026-02-01,29.46,7,9.07,5200308
2026-02-08,30.33,5,9.26,5200308
2026-02-15,26.15,3,12.85,5200308
2026-02-22,48.79,7,10.29,5200308
2026-03-01,26.9,5,17.15,5200308
2026-03-08,42.3,7,16.08,5200308
2026-03-15,40.21,7,11.21,5200308
2026-03-22,15.22,5,6.0,5200308
2026-03-29,20.75,4,7.55,5200308
2026-04-05,7.669999999999999,3,4.18,5200308
2026-04-12,14.14,4,5.62,5200308
2026-04-19,1.19,0,0.85,5200308
2026-04-26,2.3400000000000003,1,2.06,5200308
2026-05-03,0.06,0,0.04,5200308
2026-05-10,1.08,0,0.81,5200308
2026-05-17,1.21,0,0.55,5200308
2026-05-24,0.33,0,0.11,5200308
2026-05-31,0.52,0,0.46,5200308
2026-06-07,10.17,2,8.92,5200308
2026-06-14,5.27,1,4.38,5200308
2026-06-21,0.4,0,0.19,5200308
2026-06-28,0.8300000000000001,0,0.68,5200308
2026-07-05,0.13,0,0.04,5200308
2026-07-12,0.35,0,0.14,5200308
2026-07-19,0.21,0,0.08,5200308
2026-07-26,0.04,0,0.04,5200308
2026-08-02,0.32,0,0.3,5200308
2026-08-09,0.0,0,0.0,5200308
2014-01-05,12.94,6,2.78,5200605
2014-01-12,31.21,4,20.04,5200605
2014-01-19,51.6,7,12.52,5200605
2014-01-26,6.96,2,4.45,5200605
2014-02-02,3.79,1,3.59,5200605
2014-02-09,20.44,5,6.97,5200605
2014-02-16,88.97,7,24.86,5200605
2014-02-23,30.3,7,14.14,5200605
2014-03-02,64.54,7,19.7,5200605
2014-03-09,20.07,5,7.89,5200605
2014-03-16,22.04,7,6.22,5200605
2014-03-23,63.66,7,11.85,5200605
2014-03-30,29.12,6,7.97,5200605
2014-04-06,41.67,7,11.99,5200605
2014-04-13,15.62,3,7.53,5200605
2014-04-20,11.53,4,4.48,5200605
2014-04-27,2.52,1,2.25,5200605
2014-05-04,23.74,3,12.09,5200605
2014-05-11,4.5600000000000005,1,4.12,5200605
2014-05-18,0.04,0,0.03,5200605
2014-05-25,5.06,1,3.66,5200605
2014-06-01,0.64,0,0.62,5200605
2014-06-08,0.01,0,0.01,5200605
2014-06-15,0.11,0,0.11,5200605
2014-06-22,0.01,0,0.01,5200605
2014-06-29,0.01,0,0.01,5200605
2014-07-06,0.01,0,0.01,5200605
2014-07-13,0.0,0,0.0,5200605
2014-07-20,0.06,0,0.04,5200605
2014-07-27,0.0,0,0.0,5200605
2014-08-03,0.0,0,0.0,5200605
2014-08-10,0.0,0,0.0,5200605
2014-08-17,0.0,0,0.0,5200605
2014-08-24,0.01,0,0.01,5200605
2014-08-31,11.74,1,10.42,5200605
2014-09-07,0.2,0,0.2,5200605
2014-09-14,0.09,0,0.09,5200605
2014-09-21,10.11,4,3.61,5200605
2014-09-28,4.46,2,2.91,5200605
2014-10-05,0.01,0,0.01,5200605
2014-10-12,0.0,0,0.0,5200605
2014-10-19,28.22,3,15.42,5200605
2014-10-26,44.1,7,17.08,5200605
2014-11-02,20.36,5,7.44,5200605
2014-11-09,35.7,5,13.19,5200605
2014-11-16,45.7,5,16.94,5200605
2014-11-23,53.09,6,28.6,5200605
2014-11-30,28.47,4,13.27,5200605
2014-12-07,48.59,7,18.01,5200605
2014-12-14,39.19,7,9.96,5200605
2014-12-21,16.04,4,6.34,5200605
2014-12-28,9.14,2,5.27,5200605
2015-01-04,2.52,2,1.08,5200605
2015-01-11,0.47,0,0.12,5200605
2015-01-18,28.95,3,22.73,5200605
2015-01-25,11.76,3,7.08,5200605
2015-02-01,41.3,5,17.52,5200605
2015-02-08,12.23,3,4.62,5200605
2015-02-15,22.97,4,9.49,5200605
2015-02-22,9.45,4,2.93,5200605
2015-03-01,38.2,7,11.9,5200605
2015-03-08,31.83,5,12.87,5200605
2015-03-15,45.8,7,15.96,5200605
2015-03-22,22.46,6,7.12,5200605
2015-03-29,20.35,5,5.33,5200605
2015-04-05,36.36,6,12.82,5200605
2015-04-12,53.72,6,14.71,5200605
2015-04-19,30.83,7,7.82,5200605
2015-04-26,34.86,7,7.02,5200605
2015-05-03,22.15,6,8.85,5200605
2015-05-10,2.03,1,1.32,5200605
2015-05-17,0.0,0,0.0,5200605
2015-05-24,0.25,0,0.2,5200605
2015-05-31,0.0,0,0.0,5200605
2015-06-07,0.04,0,0.04,5200605
2015-06-14,0.02,0,0.02,5200605
2015-06-21,0.0,0,0.0,5200605
2015-06-28,0.02,0,0.02,5200605
2015-07-05,0.02,0,0.02,5200605
2015-07-12,0.0,0,0.0,5200605
2015-07-19,0.0,0,0.0,5200605
2015-07-26,0.0,0,0.0,5200605
2015-08-02,1.25,1,1.25,5200605
2015-08-09,0.0,0,0.0,5200605
2015-08-16,0.0,0,0.0,5200605
2015-08-23,0.0,0,0.0,5200605
2015-08-30,0.0,0,0.0,5200605
2015-09-06,0.12,0,0.09,5200605
2015-09-13,2.85,1,2.17,5200605
2015-09-20,0.0,0,0.0,5200605
2015-09-27,0.7500000000000001,0,0.66,5200605
2015-10-04,10.48,2,6.55,5200605
2015-10-11,0.0,0,0.0,5200605
2015-10-18,12.46,3,7.26,5200605
2015-10-25,42.69,6,11.23,5200605
2015-11-01,15.37,3,6.56,5200605
2015-11-08,7.319999999999999,3,3.13,5200605
2015-11-15,39.43,7,17.13,5200605
2015-11-22,82.2,7,22.23,5200605
2015-11-29,14.22,4,5.11,5200605
2015-12-06,12.109999999999998,2,8.95,5200605
2015-12-13,18.61,5,5.42,5200605
2015-12-20,24.66,4,11.84,5200605
2015-12-27,24.87,5,11.37,5200605
2016-01-03,112.79,7,40.86,5200605
2016-01-10,45.95,7,12.67,5200605
2016-01-17,90.25,7,35.19,5200605
2016-01-24,55.93000000000001,6,22.67,5200605
2016-01-31,10.2,4,2.93,5200605
2016-02-07,22.59,3,11.28,5200605
2016-02-14,8.73,2,4.97,5200605
2016-02-21,12.66,4,4.84,5200605
2016-02-28,29.48,4,11.78,5200605
2016-03-06,64.94,7,17.35,5200605
2016-03-13,12.06,1,11.46,5200605
2016-03-20,14.2,4,9.17,5200605
2016-03-27,1.21,1,1.14,5200605
